groupsize,type,score
15,4,0.1
15,4,0.15
15,4,0
15,4,0.1
15,4,-0.05
15,4,0.1
15,4,0.05
15,4,0
15,4,0.15
15,4,0.15
15,4,0.05
15,4,0.1
15,4,0.1
15,4,0.0499999999999999
15,4,-0.15
15,4,0.1
15,4,-0.0499999999999999
15,4,0.1
15,4,0.05
15,4,0.05
15,4,0.15
15,4,0.2
15,4,-0.05
15,4,-0.05
15,4,0.05
15,4,0.15
15,4,0.05
15,4,0.05
15,4,-0.0499999999999999
15,4,-0.0499999999999999
15,4,0.1
15,4,0
15,4,0.1
15,4,0.05
15,4,0.15
15,4,-0.1
15,4,-0.0499999999999999
15,4,-0.1
15,4,0.05
15,4,0
15,4,0.1
15,4,0.1
15,4,0.2
15,4,0.1
15,4,0.05
15,4,-0.05
15,4,0.05
15,4,0
15,4,0.15
15,4,0.2
15,4,0.1
15,4,0
15,4,0.25
15,4,-0.15
15,4,0.3
15,4,0
15,4,-0.1
15,4,0.15
15,4,0.15
15,4,0.0499999999999999
15,4,0.05
15,4,0.1
15,4,0.1
15,4,-0.05
15,4,0.1
15,4,0
15,4,0.25
15,4,0.15
15,4,0
15,4,-0.0499999999999999
15,4,0.05
15,4,0.05
15,4,0.05
15,4,0.05
15,4,0.05
15,4,-0.05
15,4,-0.1
15,4,0.2
15,4,-0.05
15,4,0
15,4,0.1
15,4,0
15,4,-0.1
15,4,-0.05
15,4,0.05
15,4,0.05
15,4,0.05
15,4,0.05
15,4,0.0499999999999999
15,4,0.3
15,4,0.15
15,4,0.2
15,4,0.15
15,4,-0.0499999999999999
15,4,0
15,4,0.1
15,4,0.1
15,4,0.0499999999999999
15,4,0
15,4,-0.1
15,4,0.15
15,4,0.05
15,4,0
15,4,0
15,4,0.0499999999999999
15,4,-0.1
15,4,0
15,4,0.1
15,4,-0.05
15,4,0.05
15,4,-0.05
15,4,-0.1
15,4,0
15,4,0.1
15,4,0
15,4,-0.0499999999999999
15,4,0.05
15,4,0
15,4,-0.05
15,4,-0.3
15,4,0
15,4,0.15
15,4,0.05
15,4,0.05
15,4,0.0499999999999999
15,4,0.05
15,4,0.25
15,4,-0.0499999999999999
15,4,0.05
15,4,0.05
15,4,0
15,4,0.05
15,4,0
15,4,0
15,4,-0.05
15,4,0
15,4,0
15,4,0.1
15,4,0.0499999999999999
15,4,0.15
15,4,-0.1
15,4,0.1
15,4,0.1
15,4,-0.05
15,4,0.0499999999999999
15,4,0.1
15,4,-0.0499999999999999
15,4,0.2
15,4,0.15
15,4,0.1
15,4,0.1
15,4,0.25
15,4,-0.15
15,4,0.05
15,4,0.0499999999999999
15,4,0.15
15,4,0.05
15,4,0.2
15,4,0.15
15,4,0
15,4,0
15,4,-0.0499999999999999
15,4,0.0499999999999999
15,4,0.2
15,4,0.15
15,4,-0.0499999999999999
15,4,0.15
15,4,0.1
15,4,0
15,4,0.1
15,4,0.1
15,4,0.15
15,4,0.1
15,4,0.2
15,4,-0.0499999999999999
15,4,0
15,4,0.25
15,4,0.05
15,4,0.0499999999999999
15,4,0
15,4,0.05
15,4,0.0499999999999999
15,4,0.15
15,4,0.2
15,4,-0.0499999999999999
15,4,0.05
15,4,-0.1
15,4,-0.15
15,4,0.2
15,4,0.1
15,4,0.0499999999999999
15,4,0
15,4,-0.0499999999999999
15,4,0.05
15,4,0.2
15,4,0.05
15,4,0
15,4,0
15,4,0.1
15,4,0.15
15,4,-0.05
15,4,0.0499999999999999
15,4,-0.2
15,4,0
15,4,0.25
15,4,-0.05
15,4,0.0499999999999999
15,4,0.2
15,4,0.05
15,4,-0.1
15,4,0.15
15,4,-0.05
15,4,0.3
15,4,0.0499999999999999
15,4,0
15,4,0.05
15,4,0.1
15,4,0.05
15,4,-0.05
15,4,-0.05
15,4,0.0499999999999999
15,4,0.0499999999999999
15,4,0.3
15,4,0
15,4,-0.0499999999999999
15,4,0.0499999999999999
15,4,0.25
15,4,0.1
15,4,0.25
15,4,0.0499999999999999
15,4,0.2
15,4,0
15,4,0.1
15,4,-0.0499999999999999
15,4,-0.05
15,4,0.3
15,4,0
15,4,0.05
15,4,0.05
15,4,-0.15
15,4,0.25
15,4,0
15,4,0
15,4,-0.05
15,4,0
15,4,-0.1
15,4,0
15,4,0.2
15,4,0.05
15,4,0.1
15,4,0.2
15,4,0.0499999999999999
15,4,0.1
15,4,0.0499999999999999
15,4,0.1
15,4,0.05
15,4,0.2
15,4,0.0499999999999999
15,4,0
15,4,0.1
15,4,0.1
15,4,0.05
15,4,0
15,4,0.1
15,4,0.15
15,4,0
15,4,0.1
15,4,0.1
15,4,0.15
15,4,0
15,4,0.1
15,4,0.15
15,4,-0.1
15,4,-0.05
15,4,-0.1
15,4,0.0499999999999999
15,4,0.15
15,4,0.0499999999999999
15,4,0.1
15,4,0.15
15,4,0.15
15,4,0.05
15,4,0.15
15,4,-0.1
15,4,-0.0499999999999999
15,4,0
15,4,0.1
15,4,0
15,4,0.15
15,4,0.1
15,4,-0.05
15,4,-0.2
15,4,0.25
15,4,0
15,4,0.2
15,4,0.2
15,4,0.15
15,4,0.2
15,4,0
15,4,0.15
15,4,-0.0499999999999999
15,4,0.05
15,4,-0.05
15,4,0
15,4,0
15,4,-0.0499999999999999
15,4,0.05
15,4,0
15,4,0.25
15,4,-0.05
15,4,0.15
15,4,0.0499999999999999
15,4,0.05
15,4,-0.15
15,4,-0.15
15,4,0.15
15,4,0.15
15,4,0.05
15,4,0.2
15,4,0.2
15,4,-0.0499999999999999
15,4,-0.1
15,4,0.1
15,4,0
15,4,-0.05
15,4,0.0499999999999999
15,4,0
15,4,0.15
15,4,0.1
15,4,0.05
15,4,0.1
15,4,0.2
15,4,0.1
15,4,0.2
15,4,0.1
15,4,0.05
15,4,-0.05
15,4,-0.1
15,4,-0.15
15,4,0.15
15,4,0.05
15,4,0.05
15,4,0.05
15,4,0.05
15,4,0.15
15,4,0.1
15,4,0.1
15,4,0.05
15,4,-0.0499999999999999
15,4,-0.05
15,4,0.1
15,4,0.15
15,4,-0.1
15,4,0.1
15,4,0.0499999999999999
15,4,0.15
15,4,0
15,4,-0.05
15,4,0.25
15,4,0.15
15,4,-0.1
15,4,0.05
15,4,-0.05
15,4,-0.05
15,4,0.15
15,4,0
15,4,-0.1
15,4,0
15,4,0.1
15,4,0.15
15,4,-0.05
15,4,0.0499999999999999
15,4,-0.05
15,4,0
15,4,0
15,4,0.15
15,4,0.1
15,4,-0.05
15,4,0.0499999999999999
15,4,-0.1
15,4,0.2
15,4,-0.15
15,4,0.05
15,4,-0.05
15,4,-0.2
15,4,-0.05
15,4,-0.1
15,4,0.1
15,4,0.1
15,4,0.05
15,4,0.1
15,4,-0.0499999999999999
15,4,0
15,4,0.1
15,4,0.3
15,4,0.05
15,4,0
15,4,-0.05
15,4,0.15
15,4,-0.15
15,4,0
15,4,0.2
15,4,0.0499999999999999
15,4,0.05
15,4,0.05
15,4,0
15,4,0.15
15,4,0.15
15,4,-0.1
15,4,0.2
15,4,0.0499999999999999
15,4,0.15
15,4,0.25
15,4,0
15,4,0
15,4,0.0499999999999999
15,4,-0.05
15,4,0.15
15,4,0.2
15,4,0
15,4,-0.05
15,4,0
15,4,0.05
15,4,-0.15
15,4,0.15
15,4,0.25
15,4,0.05
15,4,0
15,4,0.0499999999999999
15,4,0
15,4,0.1
15,4,0.0499999999999999
15,4,0.05
15,4,0.05
15,4,0.15
15,4,0.05
15,4,0
17,4,0.0499999999999999
17,4,0.1
17,4,0.1
17,4,0.0499999999999999
17,4,0
17,4,0.05
17,4,0.05
17,4,0.1
17,4,0.15
17,4,0
17,4,-0.2
17,4,0.15
17,4,-0.15
17,4,-0.05
17,4,-0.05
17,4,-0.05
17,4,0.15
17,4,0.2
17,4,0.0499999999999999
17,4,0
17,4,0.0499999999999999
17,4,-0.0499999999999999
17,4,0
17,4,0.2
17,4,0
17,4,0
17,4,0.1
17,4,-0.1
17,4,0.2
17,4,0.1
17,4,0.1
17,4,-0.1
17,4,0.1
17,4,0.1
17,4,0.1
17,4,0
17,4,-0.05
17,4,0
17,4,0.45
17,4,-0.1
17,4,-0.15
17,4,-0.0499999999999999
17,4,0.0499999999999999
17,4,-0.05
17,4,0.05
17,4,0.0499999999999999
17,4,0.2
17,4,0.05
17,4,0.15
17,4,0.1
17,4,0
17,4,-0.05
17,4,0.15
17,4,0.25
17,4,0
17,4,-0.1
17,4,0.05
17,4,-0.1
17,4,0.1
17,4,-0.1
17,4,0.05
17,4,-0.05
17,4,0.15
17,4,0.05
17,4,-0.1
17,4,0.15
17,4,0.15
17,4,0.05
17,4,-0.0499999999999999
17,4,0.15
17,4,0.15
17,4,0.1
17,4,0.1
17,4,0.1
17,4,0.0499999999999999
17,4,-0.1
17,4,0.0499999999999999
17,4,0.0499999999999999
17,4,0
17,4,0.15
17,4,0.0499999999999999
17,4,0.0499999999999999
17,4,0.05
17,4,0.1
17,4,0.15
17,4,0
17,4,0.05
17,4,0.15
17,4,0.05
17,4,0.1
17,4,-0.05
17,4,0.0499999999999999
17,4,0.2
17,4,0.05
17,4,0.05
17,4,0.05
17,4,-0.0499999999999999
17,4,0.15
17,4,0.2
17,4,0.05
17,4,0.15
17,4,0.3
17,4,0
17,4,0
17,4,0.05
17,4,-0.1
17,4,-0.05
17,4,0.0499999999999999
17,4,0
17,4,-0.1
17,4,0.15
17,4,0.1
17,4,0.15
17,4,0.0499999999999999
17,4,0.2
17,4,0
17,4,0
17,4,-0.2
17,4,0.2
17,4,0.1
17,4,0.0499999999999999
17,4,0.15
17,4,0.1
17,4,0
17,4,0
17,4,0.1
17,4,0.1
17,4,0.0499999999999999
17,4,0.1
17,4,0
17,4,0.1
17,4,0.2
17,4,0.05
17,4,-0.15
17,4,-0.1
17,4,-0.1
17,4,0.15
17,4,0.0499999999999999
17,4,0.05
17,4,0.15
17,4,0
17,4,0.05
17,4,-0.0499999999999999
17,4,0.05
17,4,0.1
17,4,-0.05
17,4,0.15
17,4,0.15
17,4,0.25
17,4,0
17,4,-0.0499999999999999
17,4,0.05
17,4,0.1
17,4,0
17,4,-0.0499999999999999
17,4,0.1
17,4,0.15
17,4,0.1
17,4,-0.1
17,4,0.15
17,4,-0.1
17,4,0.05
17,4,0
17,4,-0.0499999999999999
17,4,0.0499999999999999
17,4,0.0499999999999999
17,4,-0.05
17,4,-0.1
17,4,0.2
17,4,0.0499999999999999
17,4,0.25
17,4,0.1
17,4,0.05
17,4,0
17,4,0
17,4,0.1
17,4,0.15
17,4,0
17,4,-0.1
17,4,0
17,4,0
17,4,0.1
17,4,0.2
17,4,0.1
17,4,0
17,4,0
17,4,0.1
17,4,0.15
17,4,0
17,4,-0.15
17,4,-0.05
17,4,0
17,4,-0.0499999999999999
17,4,0.1
17,4,0.05
17,4,-0.15
17,4,0.15
17,4,0
17,4,0
17,4,0.0499999999999999
17,4,0
17,4,0.0499999999999999
17,4,0.1
17,4,-0.05
17,4,0.2
17,4,-0.05
17,4,0
17,4,0.15
17,4,0.1
17,4,0
17,4,0
17,4,0.1
17,4,-0.0499999999999999
17,4,0.1
17,4,0.1
17,4,0.2
17,4,0
17,4,0.0499999999999999
17,4,-0.0499999999999999
17,4,-0.0499999999999999
17,4,-0.15
17,4,-0.0499999999999999
17,4,0.3
17,4,0.05
17,4,-0.05
17,4,0
17,4,0.1
17,4,-0.05
17,4,0
17,4,-0.05
17,4,-0.2
17,4,0
17,4,0
17,4,-0.05
17,4,-0.1
17,4,0.15
17,4,0.1
17,4,0.15
17,4,0.0499999999999999
17,4,0.2
17,4,0.05
17,4,-0.05
17,4,0.0499999999999999
17,4,0
17,4,-0.05
17,4,0.05
17,4,0
17,4,0.15
17,4,0.15
17,4,0.05
17,4,0
17,4,0
17,4,0.05
17,4,0
17,4,0
17,4,-0.1
17,4,0.1
17,4,0
17,4,0
17,4,-0.1
17,4,-0.15
17,4,-0.05
17,4,0.0499999999999999
17,4,0.0499999999999999
17,4,0.2
17,4,0.15
17,4,0
17,4,0
17,4,0.2
17,4,-0.1
17,4,0.0499999999999999
17,4,0.05
17,4,0.2
17,4,0
17,4,0.1
17,4,0.15
17,4,0.1
17,4,0.05
17,4,0.15
17,4,0.1
17,4,-0.05
17,4,0.05
17,4,0.1
17,4,0.05
17,4,0.1
17,4,0.2
17,4,0.05
17,4,-0.1
17,4,0.15
17,4,0.05
17,4,0.1
17,4,0.15
17,4,-0.15
17,4,0.15
17,4,0.1
17,4,-0.1
17,4,0.0499999999999999
17,4,0.1
17,4,0.15
17,4,-0.2
17,4,-0.1
17,4,0
17,4,0.35
17,4,0.0499999999999999
17,4,-0.05
17,4,0.0499999999999999
17,4,-0.05
17,4,0
17,4,0
17,4,0.2
17,4,0.1
17,4,0
17,4,0.1
17,4,-0.0499999999999999
17,4,0.1
17,4,-0.1
17,4,-0.1
17,4,-0.0499999999999999
17,4,0.1
17,4,-0.1
17,4,0
17,4,0
17,4,0.1
17,4,0.1
17,4,-0.0499999999999999
17,4,0
17,4,0.1
17,4,-0.15
17,4,-0.0499999999999999
17,4,0
17,4,-0.05
17,4,0.15
17,4,0.0499999999999999
17,4,0.15
17,4,-0.05
17,4,0.05
17,4,-0.0499999999999999
17,4,0.05
17,4,0.15
17,4,0.15
17,4,0
17,4,0.15
17,4,0.2
17,4,0.25
17,4,0.0499999999999999
17,4,-0.05
17,4,-0.05
17,4,-0.05
17,4,-0.05
17,4,0.2
17,4,-0.1
17,4,0.0499999999999999
17,4,0.1
17,4,0.1
17,4,0.05
17,4,0.05
17,4,0
17,4,0.1
17,4,0
17,4,0.3
17,4,0.0499999999999999
17,4,0.1
17,4,-0.05
17,4,0.05
17,4,0.0499999999999999
17,4,-0.05
17,4,0
17,4,0.25
17,4,0.05
17,4,0
17,4,0.1
17,4,0.0499999999999999
17,4,0
17,4,0.1
17,4,-0.0499999999999999
17,4,-0.15
17,4,-0.1
17,4,0
17,4,0.0499999999999999
17,4,-0.05
17,4,0.15
17,4,-0.1
17,4,0
17,4,0.15
17,4,0.05
17,4,-0.15
17,4,-0.05
17,4,-0.1
17,4,0.1
17,4,0.1
17,4,-0.0499999999999999
17,4,0.2
17,4,-0.0499999999999999
17,4,0.15
17,4,0.1
17,4,-0.0499999999999999
17,4,0.2
17,4,0.05
17,4,0.05
17,4,-0.1
17,4,0
17,4,0.05
17,4,0
17,4,0.1
17,4,0
17,4,0.1
17,4,-0.05
17,4,0.05
17,4,0
17,4,-0.1
17,4,0.0499999999999999
17,4,-0.1
17,4,0
17,4,0
17,4,0
17,4,0
17,4,-0.2
17,4,0.15
17,4,-0.1
17,4,0
17,4,0.1
17,4,0.2
17,4,-0.05
17,4,-0.0499999999999999
17,4,-0.1
17,4,-0.15
17,4,0.15
17,4,-0.1
17,4,0.05
17,4,-0.1
17,4,0.05
17,4,0.0499999999999999
17,4,0.1
17,4,0
17,4,0.1
17,4,0
17,4,0.1
17,4,0.1
17,4,-0.05
17,4,-0.05
17,4,0
17,4,0
17,4,0
17,4,0.2
17,4,-0.15
17,4,0.2
17,4,-0.05
17,4,0.05
17,4,0.1
17,4,0
17,4,0.1
17,4,0
17,4,0
17,4,-0.05
17,4,0
17,4,0.1
17,4,0
17,4,0
17,4,0.15
17,4,0.1
17,4,0.1
17,4,0
17,4,0
17,4,-0.05
17,4,-0.1
17,4,0.0499999999999999
17,4,0
17,4,0.0499999999999999
17,4,0.1
17,4,-0.05
17,4,0
17,4,0
17,4,0.1
17,4,0.05
17,4,0.05
17,4,-0.05
17,4,0.2
17,4,0.15
17,4,0.2
17,4,0
17,4,-0.0499999999999999
17,4,-0.1
17,4,0
17,4,0
17,4,0.0499999999999999
17,4,0
17,4,0
17,4,-0.1
17,4,0.2
17,4,-0.0499999999999999
17,4,0.1
17,4,0
17,4,-0.05
17,4,0.0499999999999999
17,4,0
17,4,0.15
17,4,-0.1
17,4,-0.05
17,4,0.2
17,4,0.15
17,4,0
17,4,0.15
17,4,-0.0499999999999999
17,4,0
17,4,0.05
17,4,0
17,4,0.1
17,4,-0.15
17,4,0
17,4,0.2
17,4,-0.2
17,4,0.1
17,4,0.1
17,4,-0.0499999999999999
17,4,-0.0499999999999999
17,4,0.1
17,4,0
17,4,0.05
17,4,0.15
17,4,0.2
17,4,0.25
17,4,0.05
17,4,-0.05
17,4,0.1
17,4,0.05
17,4,0.2
17,4,0.2
17,4,0
17,4,0.1
17,4,0.05
17,4,-0.1
17,4,0.05
17,4,0.1
17,4,-0.0499999999999999
17,4,-0.05
17,4,-0.0499999999999999
17,4,0.1
17,4,0.05
17,4,0
17,4,0.0499999999999999
17,4,0.1
17,4,0.15
17,4,0
17,4,-0.05
17,4,0.2
17,4,0.05
17,4,0.15
17,4,0.0499999999999999
17,4,-0.1
17,4,0.05
17,4,0
17,4,-0.0499999999999999
17,4,0
17,4,0.1
17,4,0.05
17,4,0.1
17,4,0.2
17,4,0
17,4,0.05
17,4,0.0499999999999999
17,4,0.05
17,4,-0.05
17,4,0
17,4,-0.0499999999999999
17,4,0.0499999999999999
17,4,-0.05
17,4,0
17,4,0.15
17,4,0.1
17,4,0.15
17,4,0
17,4,-0.15
17,4,0.05
17,4,0.2
17,4,-0.1
17,4,-0.15
17,4,0.3
17,4,0.15
17,4,0.05
17,4,0
17,4,0
17,4,0
17,4,0.1
17,4,0.1
17,4,0.1
17,4,0.1
17,4,0.15
17,4,-0.05
17,4,0.05
17,4,0.0499999999999999
17,4,0.1
17,4,-0.1
17,4,-0.0499999999999999
17,4,0.1
17,4,-0.05
17,4,0.05
17,4,0
17,4,-0.05
17,4,0
17,4,0
17,4,0.05
17,4,0.05
17,4,0
17,4,0.0499999999999999
17,4,0
17,4,0.2
17,4,0.0499999999999999
17,4,0.0499999999999999
17,4,0.0499999999999999
17,4,-0.05
17,4,0.0499999999999999
17,4,0.15
17,4,0
17,4,0.15
17,4,-0.15
17,4,0.15
17,4,0
17,4,0.0499999999999999
17,4,0.05
17,4,0.05
17,4,0
17,4,0
17,4,-0.1
17,4,-0.1
17,4,0.1
17,4,-0.05
17,4,0.25
17,4,-0.0499999999999999
17,4,0.05
17,4,0.15
17,4,0.3
17,4,0.1
17,4,0.3
17,4,0.15
17,4,0.1
17,4,0.1
17,4,0.1
17,4,-0.0499999999999999
17,4,-0.0499999999999999
17,4,-0.15
17,4,-0.0499999999999999
17,4,0.05
17,4,0.2
17,4,0.1
17,4,-0.1
17,4,0.15
17,4,0.15
17,4,-0.15
17,4,0
17,4,0.05
17,4,0.0499999999999999
17,4,0
17,4,-0.05
17,4,0.15
17,4,-0.0499999999999999
17,4,0
17,4,0.15
17,4,0.05
17,4,0.05
17,4,0.05
17,4,0.25
17,4,0.1
17,4,0
17,4,0.05
17,4,0.15
17,4,0.05
17,4,-0.1
17,4,-0.0499999999999999
17,4,0.0499999999999999
17,4,0.05
17,4,0
17,4,0.2
17,4,0.15
17,4,0.05
17,4,0.15
17,4,0.15
17,4,0.1
17,4,0
17,4,0.05
17,4,-0.0499999999999999
17,4,-0.0499999999999999
17,4,0.1
17,4,0.15
17,4,0.0499999999999999
17,4,0.25
17,4,0.05
17,4,0.05
17,4,0.15
17,4,0.15
17,4,0.2
17,4,0.2
17,4,0.05
17,4,-0.05
17,4,-0.1
17,4,0.1
17,4,0.3
17,4,0.05
17,4,0.3
17,4,0.15
17,4,0.15
17,4,0.2
17,4,0.1
17,4,0.1
17,4,0.05
17,4,-0.0499999999999999
17,4,0.25
17,4,0.1
17,4,-0.15
17,4,-0.1
17,4,0.0499999999999999
17,4,0
17,4,0.15
17,4,0.05
17,4,0
17,4,0
17,4,0
17,4,-0.05
17,4,0
17,4,0
17,4,0.1
17,4,-0.05
17,4,0.15
17,4,0.1
17,4,0.15
17,4,0.0499999999999999
17,4,0.1
17,4,0
17,4,0.15
17,4,-0.05
17,4,0.05
17,4,-0.05
17,4,0.25
17,4,0.15
17,4,0
17,4,0.1
17,4,-0.15
17,4,0.15
17,4,0.15
17,4,0.1
17,4,0
17,4,0.15
17,4,0.0499999999999999
17,4,-0.1
17,4,-0.05
17,4,0.2
17,4,0.1
17,4,0
17,4,0.05
17,4,0
17,4,0.15
17,4,0.0499999999999999
17,4,0.15
17,4,0.0499999999999999
17,4,-0.05
17,4,-0.1
17,4,0.0499999999999999
17,4,0.05
17,4,0
17,4,0.1
17,4,0
17,4,0.1
17,4,0.0499999999999999
17,4,0.1
17,4,0.05
17,4,0.2
17,4,-0.0499999999999999
17,4,0.1
17,4,0.2
17,4,-0.1
17,4,-0.15
17,4,0.1
17,4,0
17,4,0.15
17,4,0.1
17,4,-0.0499999999999999
17,4,0.1
17,4,0
17,4,0
17,4,0.1
17,4,-0.05
17,4,0.25
17,4,0.1
17,4,-0.05
17,4,0.1
17,4,-0.1
17,4,0.05
17,4,0
17,4,-0.1
17,4,0.15
17,4,-0.1
17,4,0.3
17,4,-0.15
17,4,0.2
17,4,0.05
17,4,0.2
17,4,0
17,4,0.1
17,4,0.1
17,4,-0.0499999999999999
17,4,0.15
17,4,0.05
17,4,0.15
17,4,0.05
17,4,0.25
17,4,-0.0499999999999999
17,4,-0.1
17,4,0.3
17,4,-0.1
17,4,0
17,4,0.15
17,4,0.05
17,4,0
17,4,0.1
17,4,0.15
17,4,0.15
17,4,-0.05
17,4,0.05
17,4,-0.1
17,4,0
17,4,0.05
17,4,0.05
17,4,0.3
17,4,0
17,4,0.1
17,4,-0.05
17,4,0.15
17,4,-0.0499999999999999
17,4,0.15
17,4,0.15
17,4,0
17,4,0.15
17,4,0.05
17,4,0
17,4,-0.0499999999999999
17,4,0
17,4,0.05
17,4,0.15
17,4,0.1
17,4,0
17,4,0.0499999999999999
17,4,-0.0499999999999999
17,4,0.0499999999999999
17,4,0.05
17,4,0
17,4,0.1
17,4,0.25
17,4,0.05
17,4,0.05
17,4,0.2
17,4,0.15
17,4,0.05
17,4,0.1
17,4,0.0499999999999999
17,4,-0.15
17,4,0.05
17,4,0.15
17,4,0.1
17,4,-0.15
17,4,0.0499999999999999
17,4,-0.05
17,4,-0.0499999999999999
17,4,0.2
17,4,0.0499999999999999
17,4,0.0499999999999999
17,4,0
17,4,-0.0499999999999999
17,4,-0.1
17,4,0.25
17,4,-0.0499999999999999
17,4,0.35
17,4,0
17,4,0.2
17,4,0.1
17,4,0
17,4,0.0499999999999999
17,4,0
17,4,0.2
17,4,0.05
17,4,0
17,4,-0.05
17,4,0.0499999999999999
17,4,-0.0499999999999999
17,4,0
17,4,0.1
17,4,0.0499999999999999
17,4,-0.1
17,4,0.15
17,4,0.05
17,4,-0.05
17,4,0.1
17,4,0.15
17,4,0.15
17,4,0.1
17,4,0.1
17,4,0.1
17,4,0.1
17,4,0.05
17,4,0.0499999999999999
17,4,0.2
17,4,0.15
17,4,-0.25
17,4,0.1
17,4,0.1
17,4,-0.05
17,4,-0.05
17,4,-0.1
17,4,-0.1
17,4,0
17,4,-0.05
17,4,-0.1
17,4,0
17,4,0.0499999999999999
17,4,0.15
17,4,0.1
17,4,0
17,4,0.1
17,4,0.05
17,4,-0.15
17,4,0
17,4,0
17,4,0
17,4,0
17,4,-0.0499999999999999
17,4,0
17,4,-0.05
17,4,0.15
17,4,0.2
17,4,0.15
17,4,0.1
17,4,0
17,4,0.0499999999999999
17,4,0
17,4,0.05
17,4,0.1
17,4,-0.15
17,4,-0.15
17,4,0
17,4,0.05
17,4,0.25
17,4,0
17,4,-0.0499999999999999
17,4,0.05
17,4,-0.1
17,4,-0.15
17,4,0
17,4,0
17,4,0
17,4,-0.05
17,4,0.1
17,4,0.0499999999999999
17,4,0.05
17,4,-0.1
17,4,0
17,4,0.15
17,4,0
17,4,0.1
17,4,0.15
17,4,0.05
17,4,0.2
17,4,-0.1
17,4,0.1
17,4,0.1
17,4,0
17,4,0
17,4,0.0499999999999999
17,4,0.15
17,4,-0.0499999999999999
17,4,0.15
17,4,0.05
17,4,0.2
17,4,0.0499999999999999
17,4,0
17,4,0.2
17,4,0.0499999999999999
17,4,0
17,4,0.1
17,4,0
17,4,0.05
17,4,0.0499999999999999
17,4,-0.1
17,4,-0.05
17,4,0.1
17,4,0.35
17,4,0.1
17,4,0.1
17,4,0.1
17,4,0.1
17,4,0.1
17,4,-0.0499999999999999
17,4,0.1
17,4,-0.15
17,4,0.0499999999999999
17,4,-0.15
17,4,-0.1
17,4,0
17,4,0.05
17,4,0.2
17,4,-0.1
17,4,-0.1
17,4,0.15
19,4,0.1
19,4,0.1
19,4,0
19,4,0.2
19,4,-0.05
19,4,-0.0499999999999999
19,4,-0.0499999999999999
19,4,0.1
19,4,0.15
19,4,0.2
19,4,0.1
19,4,0
19,4,0.15
19,4,0.05
19,4,0
19,4,0
19,4,-0.15
19,4,0.05
19,4,0.05
19,4,0.0499999999999999
19,4,0
19,4,0
19,4,0.05
19,4,-0.05
19,4,0.1
19,4,0.0499999999999999
19,4,0.2
19,4,0.1
19,4,-0.1
19,4,0.15
19,4,0.15
19,4,0
19,4,0.0499999999999999
19,4,-0.0499999999999999
19,4,0
19,4,-0.1
19,4,0.15
19,4,-0.1
19,4,0.2
19,4,0.05
19,4,-0.05
19,4,-0.05
19,4,0
19,4,0
19,4,-0.05
19,4,-0.1
19,4,0.2
19,4,-0.0499999999999999
19,4,0.2
19,4,0.1
19,4,0.05
19,4,0.05
19,4,0.15
19,4,-0.05
19,4,0
19,4,-0.0499999999999999
19,4,0.2
19,4,0.05
19,4,0.0499999999999999
19,4,0
19,4,0.0499999999999999
19,4,0
19,4,-0.15
19,4,0
19,4,0.15
19,4,0.0499999999999999
19,4,0.1
19,4,-0.05
19,4,0.05
19,4,0.25
19,4,0.1
19,4,0.05
19,4,0.1
19,4,0.0499999999999999
19,4,0.15
19,4,0.1
19,4,0
19,4,-0.0499999999999999
19,4,0.1
19,4,0.05
19,4,0.25
19,4,0.1
19,4,0.1
19,4,0.1
19,4,0.05
19,4,0.15
19,4,-0.15
19,4,0.0499999999999999
19,4,0
19,4,-0.05
19,4,0
19,4,0
19,4,0
19,4,0.05
19,4,0
19,4,-0.1
19,4,0.2
19,4,0
19,4,0.25
19,4,0.25
19,4,0.0499999999999999
19,4,0
19,4,-0.15
19,4,-0.1
19,4,0.05
19,4,0
19,4,0
19,4,-0.0499999999999999
19,4,-0.1
19,4,0.1
19,4,0
19,4,-0.05
19,4,0.1
19,4,0.15
19,4,0.1
19,4,0.1
19,4,0.25
19,4,0.05
19,4,-0.2
19,4,-0.0499999999999999
19,4,0
19,4,0.1
19,4,0.05
19,4,-0.05
19,4,0.2
19,4,0
19,4,-0.0499999999999999
19,4,0
19,4,0
19,4,0.05
19,4,0.2
19,4,-0.05
19,4,-0.05
19,4,0.15
19,4,0.0499999999999999
19,4,0.1
19,4,-0.05
19,4,0
19,4,0.05
19,4,0.1
19,4,0.1
19,4,0
19,4,0.15
19,4,0.2
19,4,0.05
19,4,0.1
19,4,0
19,4,0.15
19,4,0.2
19,4,0.15
19,4,-0.0499999999999999
19,4,0.05
19,4,0
19,4,0.15
19,4,0.1
19,4,-0.05
19,4,-0.0499999999999999
19,4,0.1
19,4,-0.05
19,4,0.05
19,4,0.05
19,4,0
19,4,-0.05
19,4,0.05
19,4,0
19,4,0.2
19,4,0.05
19,4,0.25
19,4,-0.0499999999999999
19,4,-0.0499999999999999
19,4,-0.1
19,4,-0.0499999999999999
19,4,0.15
19,4,-0.05
19,4,0
19,4,0.1
19,4,0.15
19,4,0
19,4,-0.1
19,4,-0.05
19,4,-0.2
19,4,-0.1
19,4,0.15
19,4,0
19,4,0
19,4,0.0499999999999999
19,4,0
19,4,0.05
19,4,-0.05
19,4,0.15
19,4,-0.1
19,4,0.1
19,4,0.15
19,4,-0.05
19,4,0.0499999999999999
19,4,-0.15
19,4,0.25
19,4,-0.1
